name,bbox
tile_064976,"2654550,1224900,2655050,1225400"
tile_064977,"2654550,1225350,2655050,1225850"
tile_064978,"2654550,1225800,2655050,1226300"
tile_064979,"2654550,1226250,2655050,1226750"
tile_064980,"2654550,1226700,2655050,1227200"
tile_064981,"2654550,1228050,2655050,1228550"
tile_064982,"2654550,1228950,2655050,1229450"
tile_064983,"2654550,1229400,2655050,1229900"
tile_064984,"2654550,1229850,2655050,1230350"
tile_064985,"2654550,1230300,2655050,1230800"
tile_064986,"2654550,1230750,2655050,1231250"
tile_064987,"2654550,1231200,2655050,1231700"
tile_064988,"2654550,1232100,2655050,1232600"
tile_064989,"2654550,1232550,2655050,1233050"
tile_064990,"2654550,1233000,2655050,1233500"
tile_064991,"2654550,1233450,2655050,1233950"
tile_064992,"2654550,1233900,2655050,1234400"
tile_064993,"2654550,1234350,2655050,1234850"
tile_064994,"2654550,1234800,2655050,1235300"
tile_064995,"2654550,1235250,2655050,1235750"
tile_064996,"2654550,1235700,2655050,1236200"
tile_064997,"2654550,1236150,2655050,1236650"
tile_064998,"2654550,1236600,2655050,1237100"
tile_064999,"2654550,1237050,2655050,1237550"
tile_065000,"2654550,1237500,2655050,1238000"
tile_065001,"2654550,1238400,2655050,1238900"
tile_065002,"2654550,1238850,2655050,1239350"
tile_065003,"2654550,1239750,2655050,1240250"
tile_065004,"2654550,1240200,2655050,1240700"
tile_065005,"2654550,1240650,2655050,1241150"
tile_065006,"2654550,1241100,2655050,1241600"
tile_065007,"2654550,1241550,2655050,1242050"
tile_065008,"2654550,1242000,2655050,1242500"
tile_065009,"2654550,1242450,2655050,1242950"
tile_065010,"2654550,1242900,2655050,1243400"
tile_065011,"2654550,1243350,2655050,1243850"
tile_065012,"2654550,1243800,2655050,1244300"
tile_065013,"2654550,1244250,2655050,1244750"
tile_065014,"2654550,1244700,2655050,1245200"
tile_065015,"2654550,1245150,2655050,1245650"
tile_065016,"2654550,1245600,2655050,1246100"
tile_065017,"2654550,1246050,2655050,1246550"
tile_065018,"2654550,1246500,2655050,1247000"
tile_065019,"2654550,1246950,2655050,1247450"
tile_065020,"2654550,1247400,2655050,1247900"
tile_065021,"2654550,1247850,2655050,1248350"
tile_065022,"2654550,1248300,2655050,1248800"
tile_065023,"2654550,1248750,2655050,1249250"
tile_065024,"2654550,1249200,2655050,1249700"
tile_065025,"2654550,1249650,2655050,1250150"
tile_065026,"2654550,1250100,2655050,1250600"
tile_065027,"2654550,1250550,2655050,1251050"
tile_065028,"2654550,1251000,2655050,1251500"
tile_065029,"2654550,1251450,2655050,1251950"
tile_065030,"2654550,1251900,2655050,1252400"
tile_065031,"2654550,1252350,2655050,1252850"
tile_065032,"2654550,1252800,2655050,1253300"
tile_065033,"2654550,1253250,2655050,1253750"
tile_065034,"2654550,1253700,2655050,1254200"
tile_065035,"2654550,1254150,2655050,1254650"
tile_065036,"2654550,1254600,2655050,1255100"
tile_065037,"2654550,1255050,2655050,1255550"
tile_065038,"2654550,1255500,2655050,1256000"
tile_065039,"2654550,1255950,2655050,1256450"
tile_065040,"2654550,1256400,2655050,1256900"
tile_065041,"2654550,1256850,2655050,1257350"
tile_065042,"2654550,1257300,2655050,1257800"
tile_065043,"2654550,1257750,2655050,1258250"
tile_065044,"2654550,1258200,2655050,1258700"
tile_065045,"2654550,1258650,2655050,1259150"
tile_065046,"2654550,1259100,2655050,1259600"
tile_065047,"2654550,1259550,2655050,1260050"
tile_065048,"2654550,1260000,2655050,1260500"
tile_065049,"2654550,1260450,2655050,1260950"
tile_065050,"2654550,1260900,2655050,1261400"
tile_065051,"2654550,1261350,2655050,1261850"
tile_065052,"2654550,1262250,2655050,1262750"
tile_065053,"2654550,1262700,2655050,1263200"
tile_065054,"2654550,1263150,2655050,1263650"
tile_065055,"2654550,1263600,2655050,1264100"
tile_065056,"2654550,1264050,2655050,1264550"
tile_065057,"2654550,1264500,2655050,1265000"
tile_065058,"2654550,1265400,2655050,1265900"
tile_065059,"2654550,1265850,2655050,1266350"
tile_065060,"2654550,1266300,2655050,1266800"
tile_065061,"2654550,1266750,2655050,1267250"
tile_065062,"2654550,1267200,2655050,1267700"
tile_065063,"2654550,1267650,2655050,1268150"
tile_065064,"2654550,1268100,2655050,1268600"
tile_065065,"2654550,1268550,2655050,1269050"
tile_065066,"2654550,1269000,2655050,1269500"
tile_065067,"2654550,1269450,2655050,1269950"
tile_065068,"2654550,1269900,2655050,1270400"
tile_065069,"2654550,1270350,2655050,1270850"
tile_065070,"2654550,1270800,2655050,1271300"
tile_065071,"2654550,1271250,2655050,1271750"
tile_065072,"2654550,1271700,2655050,1272200"
tile_065073,"2655000,1116000,2655500,1116500"
tile_065074,"2655000,1130400,2655500,1130900"
tile_065075,"2655000,1132200,2655500,1132700"
tile_065076,"2655000,1135350,2655500,1135850"
tile_065077,"2655000,1135800,2655500,1136300"
tile_065078,"2655000,1136250,2655500,1136750"
tile_065079,"2655000,1136700,2655500,1137200"
tile_065080,"2655000,1137150,2655500,1137650"
tile_065081,"2655000,1137600,2655500,1138100"
tile_065082,"2655000,1138050,2655500,1138550"
tile_065083,"2655000,1138950,2655500,1139450"
tile_065084,"2655000,1139400,2655500,1139900"
tile_065085,"2655000,1139850,2655500,1140350"
tile_065086,"2655000,1140300,2655500,1140800"
tile_065087,"2655000,1140750,2655500,1141250"
tile_065088,"2655000,1141200,2655500,1141700"
tile_065089,"2655000,1141650,2655500,1142150"
tile_065090,"2655000,1142100,2655500,1142600"
tile_065091,"2655000,1142550,2655500,1143050"
tile_065092,"2655000,1143000,2655500,1143500"
tile_065093,"2655000,1144350,2655500,1144850"
tile_065094,"2655000,1170450,2655500,1170950"
tile_065095,"2655000,1170900,2655500,1171400"
tile_065096,"2655000,1173150,2655500,1173650"
tile_065097,"2655000,1174050,2655500,1174550"
tile_065098,"2655000,1174500,2655500,1175000"
tile_065099,"2655000,1174950,2655500,1175450"
tile_065100,"2655000,1175400,2655500,1175900"
tile_065101,"2655000,1175850,2655500,1176350"
tile_065102,"2655000,1176300,2655500,1176800"
tile_065103,"2655000,1176750,2655500,1177250"
tile_065104,"2655000,1177200,2655500,1177700"
tile_065105,"2655000,1177650,2655500,1178150"
tile_065106,"2655000,1178100,2655500,1178600"
tile_065107,"2655000,1178550,2655500,1179050"
tile_065108,"2655000,1179000,2655500,1179500"
tile_065109,"2655000,1179450,2655500,1179950"
tile_065110,"2655000,1179900,2655500,1180400"
tile_065111,"2655000,1180350,2655500,1180850"
tile_065112,"2655000,1180800,2655500,1181300"
tile_065113,"2655000,1181250,2655500,1181750"
tile_065114,"2655000,1181700,2655500,1182200"
tile_065115,"2655000,1182150,2655500,1182650"
tile_065116,"2655000,1182600,2655500,1183100"
tile_065117,"2655000,1183050,2655500,1183550"
tile_065118,"2655000,1183950,2655500,1184450"
tile_065119,"2655000,1184400,2655500,1184900"
tile_065120,"2655000,1184850,2655500,1185350"
tile_065121,"2655000,1185300,2655500,1185800"
tile_065122,"2655000,1185750,2655500,1186250"
tile_065123,"2655000,1186200,2655500,1186700"
tile_065124,"2655000,1186650,2655500,1187150"
tile_065125,"2655000,1187100,2655500,1187600"
tile_065126,"2655000,1187550,2655500,1188050"
tile_065127,"2655000,1188000,2655500,1188500"
tile_065128,"2655000,1188450,2655500,1188950"
tile_065129,"2655000,1188900,2655500,1189400"
tile_065130,"2655000,1189350,2655500,1189850"
tile_065131,"2655000,1189800,2655500,1190300"
tile_065132,"2655000,1190250,2655500,1190750"
tile_065133,"2655000,1190700,2655500,1191200"
tile_065134,"2655000,1191150,2655500,1191650"
tile_065135,"2655000,1191600,2655500,1192100"
tile_065136,"2655000,1192050,2655500,1192550"
tile_065137,"2655000,1192500,2655500,1193000"
tile_065138,"2655000,1194300,2655500,1194800"
tile_065139,"2655000,1194750,2655500,1195250"
tile_065140,"2655000,1196100,2655500,1196600"
tile_065141,"2655000,1198800,2655500,1199300"
tile_065142,"2655000,1202400,2655500,1202900"
tile_065143,"2655000,1203750,2655500,1204250"
tile_065144,"2655000,1204200,2655500,1204700"
tile_065145,"2655000,1204650,2655500,1205150"
tile_065146,"2655000,1205100,2655500,1205600"
tile_065147,"2655000,1206000,2655500,1206500"
tile_065148,"2655000,1206450,2655500,1206950"
tile_065149,"2655000,1206900,2655500,1207400"
tile_065150,"2655000,1207350,2655500,1207850"
tile_065151,"2655000,1207800,2655500,1208300"
tile_065152,"2655000,1208250,2655500,1208750"
tile_065153,"2655000,1208700,2655500,1209200"
tile_065154,"2655000,1209150,2655500,1209650"
tile_065155,"2655000,1209600,2655500,1210100"
tile_065156,"2655000,1210050,2655500,1210550"
tile_065157,"2655000,1210500,2655500,1211000"
tile_065158,"2655000,1210950,2655500,1211450"
tile_065159,"2655000,1211400,2655500,1211900"
tile_065160,"2655000,1211850,2655500,1212350"
tile_065161,"2655000,1212300,2655500,1212800"
tile_065162,"2655000,1212750,2655500,1213250"
tile_065163,"2655000,1213200,2655500,1213700"
tile_065164,"2655000,1213650,2655500,1214150"
tile_065165,"2655000,1214100,2655500,1214600"
tile_065166,"2655000,1214550,2655500,1215050"
tile_065167,"2655000,1215450,2655500,1215950"
tile_065168,"2655000,1215900,2655500,1216400"
tile_065169,"2655000,1216350,2655500,1216850"
tile_065170,"2655000,1216800,2655500,1217300"
tile_065171,"2655000,1218600,2655500,1219100"
tile_065172,"2655000,1219050,2655500,1219550"
tile_065173,"2655000,1219500,2655500,1220000"
tile_065174,"2655000,1221750,2655500,1222250"
tile_065175,"2655000,1222200,2655500,1222700"
tile_065176,"2655000,1222650,2655500,1223150"
tile_065177,"2655000,1223100,2655500,1223600"
tile_065178,"2655000,1223550,2655500,1224050"
tile_065179,"2655000,1224000,2655500,1224500"
tile_065180,"2655000,1224450,2655500,1224950"
tile_065181,"2655000,1224900,2655500,1225400"
tile_065182,"2655000,1225350,2655500,1225850"
tile_065183,"2655000,1225800,2655500,1226300"
tile_065184,"2655000,1226250,2655500,1226750"
tile_065185,"2655000,1226700,2655500,1227200"
tile_065186,"2655000,1227150,2655500,1227650"
tile_065187,"2655000,1227600,2655500,1228100"
tile_065188,"2655000,1228050,2655500,1228550"
tile_065189,"2655000,1228500,2655500,1229000"
tile_065190,"2655000,1228950,2655500,1229450"
tile_065191,"2655000,1229400,2655500,1229900"
tile_065192,"2655000,1230300,2655500,1230800"
tile_065193,"2655000,1230750,2655500,1231250"
tile_065194,"2655000,1231650,2655500,1232150"
tile_065195,"2655000,1232100,2655500,1232600"
tile_065196,"2655000,1232550,2655500,1233050"
tile_065197,"2655000,1233000,2655500,1233500"
tile_065198,"2655000,1233450,2655500,1233950"
tile_065199,"2655000,1233900,2655500,1234400"
tile_065200,"2655000,1234350,2655500,1234850"
tile_065201,"2655000,1234800,2655500,1235300"
tile_065202,"2655000,1235250,2655500,1235750"
tile_065203,"2655000,1235700,2655500,1236200"
tile_065204,"2655000,1236150,2655500,1236650"
tile_065205,"2655000,1237050,2655500,1237550"
tile_065206,"2655000,1237950,2655500,1238450"
tile_065207,"2655000,1238850,2655500,1239350"
tile_065208,"2655000,1239300,2655500,1239800"
tile_065209,"2655000,1239750,2655500,1240250"
tile_065210,"2655000,1240200,2655500,1240700"
tile_065211,"2655000,1240650,2655500,1241150"
tile_065212,"2655000,1241100,2655500,1241600"
tile_065213,"2655000,1241550,2655500,1242050"
tile_065214,"2655000,1242000,2655500,1242500"
tile_065215,"2655000,1242450,2655500,1242950"
tile_065216,"2655000,1242900,2655500,1243400"
tile_065217,"2655000,1243350,2655500,1243850"
tile_065218,"2655000,1243800,2655500,1244300"
tile_065219,"2655000,1244250,2655500,1244750"
tile_065220,"2655000,1244700,2655500,1245200"
tile_065221,"2655000,1245150,2655500,1245650"
tile_065222,"2655000,1245600,2655500,1246100"
tile_065223,"2655000,1246050,2655500,1246550"
tile_065224,"2655000,1246500,2655500,1247000"
tile_065225,"2655000,1246950,2655500,1247450"
tile_065226,"2655000,1247400,2655500,1247900"
tile_065227,"2655000,1247850,2655500,1248350"
tile_065228,"2655000,1248300,2655500,1248800"
tile_065229,"2655000,1248750,2655500,1249250"
tile_065230,"2655000,1249200,2655500,1249700"
tile_065231,"2655000,1249650,2655500,1250150"
tile_065232,"2655000,1250100,2655500,1250600"
tile_065233,"2655000,1250550,2655500,1251050"
tile_065234,"2655000,1251000,2655500,1251500"
tile_065235,"2655000,1251450,2655500,1251950"
tile_065236,"2655000,1251900,2655500,1252400"
tile_065237,"2655000,1252350,2655500,1252850"
tile_065238,"2655000,1252800,2655500,1253300"
tile_065239,"2655000,1253250,2655500,1253750"
tile_065240,"2655000,1253700,2655500,1254200"
tile_065241,"2655000,1254150,2655500,1254650"
tile_065242,"2655000,1254600,2655500,1255100"
tile_065243,"2655000,1255050,2655500,1255550"
tile_065244,"2655000,1255500,2655500,1256000"
tile_065245,"2655000,1255950,2655500,1256450"
tile_065246,"2655000,1256850,2655500,1257350"
tile_065247,"2655000,1257300,2655500,1257800"
tile_065248,"2655000,1257750,2655500,1258250"
tile_065249,"2655000,1258200,2655500,1258700"
tile_065250,"2655000,1258650,2655500,1259150"
tile_065251,"2655000,1259100,2655500,1259600"
tile_065252,"2655000,1259550,2655500,1260050"
tile_065253,"2655000,1260000,2655500,1260500"
tile_065254,"2655000,1260450,2655500,1260950"
tile_065255,"2655000,1260900,2655500,1261400"
tile_065256,"2655000,1261350,2655500,1261850"
tile_065257,"2655000,1261800,2655500,1262300"
tile_065258,"2655000,1262250,2655500,1262750"
tile_065259,"2655000,1262700,2655500,1263200"
tile_065260,"2655000,1263600,2655500,1264100"
tile_065261,"2655000,1264500,2655500,1265000"
tile_065262,"2655000,1265400,2655500,1265900"
tile_065263,"2655000,1265850,2655500,1266350"
tile_065264,"2655000,1266300,2655500,1266800"
tile_065265,"2655000,1266750,2655500,1267250"
tile_065266,"2655000,1267200,2655500,1267700"
tile_065267,"2655000,1267650,2655500,1268150"
tile_065268,"2655000,1268100,2655500,1268600"
tile_065269,"2655000,1268550,2655500,1269050"
tile_065270,"2655000,1269000,2655500,1269500"
tile_065271,"2655000,1269900,2655500,1270400"
tile_065272,"2655000,1270350,2655500,1270850"
tile_065273,"2655000,1270800,2655500,1271300"
tile_065274,"2655000,1271250,2655500,1271750"
tile_065275,"2655000,1271700,2655500,1272200"
tile_065276,"2655000,1272150,2655500,1272650"
tile_065277,"2655450,1130850,2655950,1131350"
tile_065278,"2655450,1131300,2655950,1131800"
tile_065279,"2655450,1132650,2655950,1133150"
tile_065280,"2655450,1133100,2655950,1133600"
tile_065281,"2655450,1133550,2655950,1134050"
tile_065282,"2655450,1134000,2655950,1134500"
tile_065283,"2655450,1136700,2655950,1137200"
tile_065284,"2655450,1137150,2655950,1137650"
tile_065285,"2655450,1137600,2655950,1138100"
tile_065286,"2655450,1138050,2655950,1138550"
tile_065287,"2655450,1139400,2655950,1139900"
tile_065288,"2655450,1139850,2655950,1140350"
tile_065289,"2655450,1140300,2655950,1140800"
tile_065290,"2655450,1140750,2655950,1141250"
tile_065291,"2655450,1141200,2655950,1141700"
tile_065292,"2655450,1141650,2655950,1142150"
tile_065293,"2655450,1142100,2655950,1142600"
tile_065294,"2655450,1142550,2655950,1143050"
tile_065295,"2655450,1143000,2655950,1143500"
tile_065296,"2655450,1143450,2655950,1143950"
tile_065297,"2655450,1144350,2655950,1144850"
tile_065298,"2655450,1144800,2655950,1145300"
tile_065299,"2655450,1166850,2655950,1167350"
tile_065300,"2655450,1167300,2655950,1167800"
tile_065301,"2655450,1167750,2655950,1168250"
tile_065302,"2655450,1171350,2655950,1171850"
tile_065303,"2655450,1171800,2655950,1172300"
tile_065304,"2655450,1172250,2655950,1172750"
tile_065305,"2655450,1172700,2655950,1173200"
tile_065306,"2655450,1173150,2655950,1173650"
tile_065307,"2655450,1174050,2655950,1174550"
tile_065308,"2655450,1174500,2655950,1175000"
tile_065309,"2655450,1174950,2655950,1175450"
tile_065310,"2655450,1175400,2655950,1175900"
tile_065311,"2655450,1175850,2655950,1176350"
tile_065312,"2655450,1176300,2655950,1176800"
tile_065313,"2655450,1176750,2655950,1177250"
tile_065314,"2655450,1177200,2655950,1177700"
tile_065315,"2655450,1177650,2655950,1178150"
tile_065316,"2655450,1178100,2655950,1178600"
tile_065317,"2655450,1178550,2655950,1179050"
tile_065318,"2655450,1179000,2655950,1179500"
tile_065319,"2655450,1179450,2655950,1179950"
tile_065320,"2655450,1179900,2655950,1180400"
tile_065321,"2655450,1180350,2655950,1180850"
tile_065322,"2655450,1180800,2655950,1181300"
tile_065323,"2655450,1181250,2655950,1181750"
tile_065324,"2655450,1181700,2655950,1182200"
tile_065325,"2655450,1182150,2655950,1182650"
tile_065326,"2655450,1182600,2655950,1183100"
tile_065327,"2655450,1183050,2655950,1183550"
tile_065328,"2655450,1183500,2655950,1184000"
tile_065329,"2655450,1184400,2655950,1184900"
tile_065330,"2655450,1184850,2655950,1185350"
tile_065331,"2655450,1185300,2655950,1185800"
tile_065332,"2655450,1185750,2655950,1186250"
tile_065333,"2655450,1186200,2655950,1186700"
tile_065334,"2655450,1186650,2655950,1187150"
tile_065335,"2655450,1187100,2655950,1187600"
tile_065336,"2655450,1187550,2655950,1188050"
tile_065337,"2655450,1188000,2655950,1188500"
tile_065338,"2655450,1188450,2655950,1188950"
tile_065339,"2655450,1188900,2655950,1189400"
tile_065340,"2655450,1189350,2655950,1189850"
tile_065341,"2655450,1189800,2655950,1190300"
tile_065342,"2655450,1190250,2655950,1190750"
tile_065343,"2655450,1190700,2655950,1191200"
tile_065344,"2655450,1191150,2655950,1191650"
tile_065345,"2655450,1191600,2655950,1192100"
tile_065346,"2655450,1192050,2655950,1192550"
tile_065347,"2655450,1192500,2655950,1193000"
tile_065348,"2655450,1192950,2655950,1193450"
tile_065349,"2655450,1194300,2655950,1194800"
tile_065350,"2655450,1194750,2655950,1195250"
